trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
183;68,34;43,0;5,0;7,328208401474656;1,6121435789752168;0,5265521373852136
184;67,04;60,0;10,0;18,32216560055391;0,8039274322901803;0,3934204078316895
185;71,0;52,0;12,0;1,8155268418310992;0,5016716024721704;0,46187446643639085
186;69,38;65,0;7,0;0,8484667650121906;1,7789085168817529;0,43668310192120374
187;71,28;46,0;9,0;1,4077198733098226;0,9800244814606255;0,46704403798260463
188;70,92;49,0;9,0;1,2942431542733268;1,1999078045343687;0,5021481721402289
189;70,64;46,0;11,0;2,3070707824826653;0,9355510304750357;0,4755853737716513
190;69,84;40,0;8,0;1,6938016471680033;2,22122475820328;0,3161063135316435
191;69,76;38,0;13,0;0,7086151111145227;1,3920943552947376;0,415149105078629
192;71,0;47,0;6,0;2,7557678385581488;1,8465904076528261;0,3713172762970937
193;53,400000000000006;44,0;10,0;0,5149776010678799;2,5227941401537515;0,4546535955097671
194;71,78;55,0;7,0;1,09701031653593;0,8301367356664282;0,4228065399347171
195;2,8000000000000003;54,0;7,0;1,0720445480739178;10,512208270723965;0,4292471554761378
196;71,36;51,0;5,0;2,0373068304297;0,5024519437678402;0,4008407625633824
197;71,12;56,0;5,0;2,073448998353607;0,523291906613681;0,39662662183582903
198;71,34;50,0;4,0;1,683832162913283;1,3362086100726795;0,35106073002810967
